Area,Centroid_1,Centroid_2,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,MajorAxisLength,MinorAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EulerNumber,EquivDiameter,Solidity,Extent,Perimeter,PerimeterOld,neg_red_mean,neg_blue_mean,y
79,861.1265823,395.5316456,855.5,389.5,10,12,12.58032099,8.72814019,0.720174355,-63.06236615,93,79,1,10.02925341,0.849462366,0.658333333,36.232,37.79898987,98.32911392,144.9493671,0
60,860.5666667,1021.466667,855.5,1017.5,10,7,11.17650831,7.141202493,0.769250311,2.871065041,62,60,1,8.740387445,0.967741935,0.857142857,26.456,27.65685425,88.68333333,120.0666667,0
161,865.9068323,280.826087,856.5,269.5,18,23,25.9250576,9.71889802,0.927071591,-48.75412035,201,170,-5,14.31752656,0.800995025,0.388888889,66.824,70.66904756,90.65838509,126.2484472,0
159,870.7044025,116.1132075,857.5,104.5,27,21,37.97008838,11.8710092,0.949871338,34.29888735,336,160,0,14.22831992,0.473214286,0.28042328,101.153,107.1543289,107.7484277,132.2641509,0
60,866.5166667,337,860.5,332.5,11,11,13.07990316,7.787491391,0.803445455,-44.24015572,79,67,-6,8.740387445,0.759493671,0.495867769,37.936,39.45584412,69.75,110.7333333,0
99,873.2626263,349.0606061,864.5,340.5,15,16,17.60408238,11.00801424,0.7803762,42.45667462,157,103,-3,11.22723096,0.630573248,0.4125,67.311,71.11269837,93.77777778,136.8888889,0
100,869.21,544.75,864.5,535.5,9,17,15.78640822,8.912372421,0.825392127,-80.24173494,119,103,-1,11.28379167,0.840336134,0.653594771,45.147,48.04163056,98.97,141.4,0
94,871.9361702,605.9680851,864.5,599.5,15,14,18.28008038,8.220266386,0.893187533,-48.91344908,122,101,0,10.94004192,0.770491803,0.447619048,45.164,47.69848481,103.3191489,143.3510638,0
123,872.5365854,763.5609756,865.5,752.5,14,19,21.98194692,11.15584791,0.861651493,62.04389324,180,148,-1,12.51433035,0.683333333,0.462406015,52.714,56.04163056,88.11382114,126.6260163,0
69,873.5942029,664,866.5,656.5,13,15,15.53379561,9.028606135,0.813744009,-55.87608932,103,72,-2,9.373021316,0.669902913,0.353846154,47.339,50.52691193,94.5942029,131.5217391,0
83,874.1566265,437.1566265,867.5,430.5,13,15,19.11809534,7.183939961,0.926714373,-48.81144115,108,92,-2,10.28002345,0.768518519,0.425641026,43.948,46.87005769,81.61445783,123.3493976,0
70,873.5571429,373.4571429,868.5,365.5,9,15,15.78458573,6.629190988,0.907533927,-73.21843453,81,73,-2,9.440697439,0.864197531,0.518518519,35.595,37.79898987,91.18571429,133.2,0
89,877.0337079,236.5730337,869.5,230.5,13,12,13.23663468,11.46296605,0.50003871,-1.948509717,119,102,-5,10.64510777,0.74789916,0.570512821,43.096,46.04163056,76.4494382,108.9325843,0
121,876.3305785,563.9256198,869.5,555.5,14,16,15.61617362,12.21864696,0.622731767,-87.11301469,156,123,-1,12.41217084,0.775641026,0.540178571,54.79,58.28427125,97.48760331,143.6859504,0
90,877.9888889,389.3444444,871.5,382.5,13,12,14.24283714,9.249456983,0.760437494,-17.93785864,119,91,0,10.7047447,0.756302521,0.576923077,43.278,46.04163056,101.7111111,145.6888889,0
63,878.2857143,527.2380952,872.5,519.5,11,13,15.45901366,6.290282145,0.913472436,-53.92078651,79,63,1,8.956231982,0.797468354,0.440559441,37.018,38.87005769,96.17460317,130.8095238,0
73,880.2465753,599.9863014,874.5,590.5,11,19,22.5720796,5.00140123,0.975143406,-64.77349019,97,76,-2,9.64087583,0.75257732,0.349282297,45.354,48.28427125,82.46575342,127.0547945,0
51,878.5882353,961.7254902,874.5,956.5,9,11,12.87122716,7.2369747,0.826960593,-49.60534728,72,62,-7,8.058239062,0.708333333,0.515151515,32.502,34.38477631,75.19607843,104.7254902,0
128,882.0546875,1014.695313,874.5,1005.5,14,16,17.46262006,11.43198863,0.755927939,61.77681551,156,139,-3,12.76615297,0.820512821,0.571428571,48.902,51.69848481,86.5078125,126.4609375,0
90,880.3555556,333.6555556,875.5,326.5,10,14,14.33188783,8.769163351,0.790963141,-59.01559833,103,95,-4,10.7047447,0.873786408,0.642857143,36.811,38.627417,87.71111111,129.5111111,0
118,886.2372881,460.6610169,876.5,453.5,19,14,22.73188939,8.902596558,0.920120789,31.11857087,172,118,1,12.2573352,0.686046512,0.443609023,61.985,65.69848481,94.27118644,142.0338983,0
118,889.7288136,821.2372881,877.5,814.5,21,13,21.06504289,10.17668587,0.875560897,-20.0684217,190,129,-2,12.2573352,0.621052632,0.432234432,69.023,73.35533906,97.50847458,136.4237288,0
91,883.6703297,520.1758242,878.5,513.5,11,13,14.7182007,8.17830124,0.831410268,-48.13719421,100,91,1,10.76405122,0.91,0.636363636,35.297,37.55634919,91.46153846,134.6813187,0
77,885.9480519,950.4675325,879.5,942.5,12,15,17.74803388,10.2730713,0.815449165,-88.9840406,137,88,-5,9.901487007,0.562043796,0.427777778,59.653,63.11269837,82.09090909,110.1298701,0
87,887.5862069,405.8390805,880.5,396.5,12,18,19.61262412,7.017729632,0.933791743,-60.70810679,113,93,-5,10.52482021,0.769911504,0.402777778,45.908,48.87005769,87.47126437,123.2068966,0
72,886.2083333,345.75,881.5,339.5,9,12,11.33064403,9.136608613,0.591421348,-88.08471112,80,76,-2,9.57461473,0.9,0.666666667,31.005,32.97056275,90.84722222,138.2083333,0
71,888.2957746,662.5633803,883.5,656.5,10,12,12.74857516,9.142095566,0.696962843,-58.46589265,86,80,0,9.507891863,0.825581395,0.591666667,31.956,34.38477631,92.23943662,138.9014085,0
59,888.4576271,742.5084746,883.5,737.5,10,10,12.02815652,6.744306086,0.828012344,-42.65566194,65,61,-1,8.667244841,0.907692308,0.59,28.392,29.79898987,89.30508475,127.7288136,0
52,890.5192308,492.6923077,885.5,487.5,11,10,13.4872994,5.643943314,0.908233587,-46.88682311,61,53,0,8.13685789,0.852459016,0.472727273,31.766,33.79898987,94.11538462,140,0
120,892.6833333,360.6666667,886.5,350.5,15,19,21.39792847,9.111152593,0.904819185,-61.37238864,158,128,-1,12.36077446,0.759493671,0.421052632,59.082,62.87005769,100.8583333,139.2666667,0
92,894.2391304,439.0543478,886.5,430.5,15,15,19.5491569,9.684823579,0.86865998,30.57650286,148,96,-3,10.82303276,0.621621622,0.408888889,59.604,63.01219331,91.41304348,137.2608696,0
59,894.3050847,677.6610169,888.5,671.5,11,12,15.10219412,5.669565772,0.926857482,-45.8213595,73,62,-1,8.667244841,0.808219178,0.446969697,34.206,36.04163056,85.3220339,128.4237288,0
63,892.8412698,279.3174603,889.5,270.5,7,19,17.936471,5.872785464,0.944878399,87.67587781,90,66,-2,8.956231982,0.7,0.473684211,44.403,46.87005769,87.66666667,131.015873,0
80,896.025,525,890.5,518.5,10,14,15.59458689,7.117972061,0.889754891,-58.86949854,86,83,-1,10.09253009,0.930232558,0.571428571,33.635,35.79898987,83.55,128.5125,0
72,898.4444444,469.25,892.5,465.5,12,8,13.26906007,7.527312927,0.823522881,-11.27142727,81,73,0,9.57461473,0.888888889,0.75,32.113,34.14213562,82.58333333,129.4583333,0
74,898.4189189,543.2432432,893.5,536.5,11,13,14.46284941,7.029492446,0.873937752,-61.55454522,87,74,1,9.70668462,0.850574713,0.517482517,34.743,36.97056275,83.56756757,122.7432432,0
156,899.5576923,971.5064103,893.5,953.5,11,31,35.67293965,9.661065314,0.962629061,85.60712736,252,163,-6,14.09345128,0.619047619,0.457478006,95.802,101.4974747,85.58974359,122.5833333,0
77,904.0649351,590.1558442,899.5,581.5,9,16,15.46062629,7.283527159,0.882078907,-76.63976852,93,81,-2,9.901487007,0.827956989,0.534722222,37.927,40.38477631,94.80519481,137.4545455,0
64,906.328125,639.5625,901.5,631.5,11,15,15.8386019,9.9634432,0.777356122,-71.29501057,106,96,-4,9.027033337,0.603773585,0.387878788,39.433,40.87005769,97.921875,134.078125,0
59,909.440678,229.7627119,904.5,223.5,10,16,15.66697244,7.177024606,0.888901173,-80.01123102,98,60,0,8.667244841,0.602040816,0.36875,40.855,43.45584412,97.38983051,127.440678,0
65,915.4307692,974.9846154,908.5,971.5,14,7,14.66745166,6.071856358,0.910291412,-16.23802328,75,65,1,9.097283683,0.866666667,0.663265306,36.215,38.14213562,90.52307692,120.0307692,0
64,916.875,1018.4375,910.5,1010.5,14,14,19.89864782,5.991492419,0.953592419,-50.57987237,93,69,-4,9.027033337,0.688172043,0.326530612,47.306,49.69848481,86.328125,123.890625,0
112,921.3482143,796.9107143,911.5,791.5,21,11,23.43892481,7.704461414,0.944433097,-17.92533174,148,125,-4,11.94164264,0.756756757,0.484848485,57.602,61.11269837,96.86607143,135.2232143,0
50,916.02,307.22,912.5,301.5,7,11,11.75192092,6.604409234,0.827147079,77.96398477,60,55,-2,7.978845608,0.833333333,0.649350649,26.051,28.14213562,85.2,129.9,0
101,925.3762376,563.1188119,913.5,556.5,20,13,19.47644391,10.97668564,0.826056186,-6.417444809,165,105,-3,11.34007028,0.612121212,0.388461538,59.695,63.01219331,95.72277228,131.1089109,0
59,919.3559322,397.7627119,914.5,391.5,9,11,11.80395375,6.913412957,0.810537884,53.71888915,64,61,-1,8.667244841,0.921875,0.595959596,27.358,28.97056275,84.77966102,132.779661,0
92,929.326087,281.1521739,920.5,271.5,17,21,28.32600181,5.561304404,0.980537451,-54.52400732,126,94,-1,10.82303276,0.73015873,0.257703081,57.057,59.59797975,85.64130435,125.3043478,0
61,927.4262295,351.3442623,920.5,343.5,13,14,16.31492917,5.704314335,0.936884986,-47.9270654,81,65,-3,8.812923024,0.75308642,0.335164835,42.642,44.52691193,84.27868852,126.4590164,0
98,926.6122449,450.0408163,921.5,443.5,11,14,12.98008639,10.08922794,0.629148513,-67.47368597,106,98,1,11.17038385,0.924528302,0.636363636,35.959,37.79898987,86.03061224,135.8877551,0
290,937.9793103,16.93448276,922.5,7.5,31,20,34.51737993,13.70616144,0.917783999,21.03232779,402,295,-2,19.2156048,0.721393035,0.467741935,114.65,121.6396103,92.77586207,124.7793103,0
65,926.4,403.9692308,922.5,397.5,9,12,11.93871404,7.447571294,0.781570538,-68.45880309,72,66,0,9.097283683,0.902777778,0.601851852,31.394,33.21320344,82.87692308,122.5692308,0
151,933.9933775,501.9337748,922.5,489.5,19,22,25.99077129,16.22450433,0.781231854,63.12126203,295,182,-11,13.86575534,0.511864407,0.361244019,87.747,92.66904756,78.62251656,124.2980132,0
56,931.2857143,636.4642857,923.5,632.5,14,8,15.00475827,5.521148407,0.929841685,-20.28696498,69,57,0,8.444016491,0.811594203,0.5,34.561,36.97056275,101.125,139.0357143,0
117,935.2820513,395.0512821,927.5,385.5,15,21,23.76723296,7.489613572,0.949050674,-58.16332563,157,126,-7,12.20528684,0.74522293,0.371428571,56.891,60.76955262,79.91452991,118.9145299,0
105,940.7333333,703.5238095,933.5,696.5,14,14,17.51402509,8.704551681,0.867747884,-45.67398598,123,111,0,11.56244577,0.853658537,0.535714286,40.367,42.627417,88.39047619,130.8666667,0
66,939.2424242,920.2727273,933.5,915.5,11,10,11.32107863,10.06071247,0.458545675,63.52241349,87,72,0,9.166995688,0.75862069,0.6,36.24,38.38477631,75.36363636,117.7727273,0
83,941.9518072,433.2168675,936.5,428.5,12,11,12.61117927,9.60629702,0.64789614,45.52026981,96,87,-3,10.28002345,0.864583333,0.628787879,37.092,39.21320344,81.30120482,128.4939759,0
141,950.248227,192.9361702,937.5,185.5,26,13,30.08633189,9.653714508,0.947124223,6.326940889,250,148,-6,13.39876023,0.564,0.417159763,80.717,85.59797975,80.56737589,129.1985816,0
86,945.5232558,288.1162791,938.5,281.5,14,15,14.3712685,13.24198559,0.388566244,-5.422270834,150,95,-5,10.46415791,0.573333333,0.40952381,65.203,68.42640687,80.23255814,117.3255814,0
95,949.2631579,556.3368421,942.5,548.5,14,15,16.05621067,12.38523162,0.636390522,41.32997314,154,95,1,10.99807968,0.616883117,0.452380952,63.507,67.35533906,101.8315789,137.1473684,0
98,953.0102041,750.1632653,943.5,744.5,16,11,15.6800692,9.787875813,0.7812454,16.34168152,124,102,-3,11.17038385,0.790322581,0.556818182,41.591,44.04163056,84.01020408,111.2040816,0
89,951.9325843,621.6179775,946.5,614.5,10,15,14.43911477,8.262277935,0.820103654,-73.99634603,97,90,0,10.64510777,0.917525773,0.593333333,36.447,38.627417,94.04494382,133.5168539,0
81,953.4197531,919.308642,946.5,914.5,12,12,13.12941924,10.03529815,0.64481724,-62.25325748,101,84,-2,10.1554125,0.801980198,0.5625,43.898,46.38477631,99.07407407,135.4691358,0
50,952.74,65.76,948.5,61.5,10,9,9.549653383,7.290239154,0.645921855,26.21423495,57,50,1,7.978845608,0.877192982,0.555555556,26.051,28.14213562,109.14,138.04,0
58,952.8965517,713.5172414,948.5,705.5,9,15,15.15891813,5.766247555,0.924827618,-61.74351138,75,59,0,8.593479714,0.773333333,0.42962963,37.547,39.21320344,92.81034483,130.2586207,0
50,952.14,605.8,949.5,598.5,6,14,13.90956053,5.051454501,0.931725152,-75.60364198,58,52,-1,7.978845608,0.862068966,0.595238095,30.145,31.55634919,96.7,138.26,0
82,954.5121951,592.5243902,950.5,585.5,10,14,15.51296691,7.085036956,0.889611999,-66.75304001,93,82,1,10.21790794,0.88172043,0.585714286,35.206,37.55634919,89.17073171,126.3536585,0
237,968.2995781,58.13080169,951.5,48.5,33,23,34.97747415,16.06361105,0.888304017,-33.81392527,467,264,-2,17.37117647,0.507494647,0.312252964,110.895,117.9827561,91.79324895,119.4050633,0
156,960.1730769,573.1089744,951.5,562.5,17,22,25.29528532,11.6483635,0.88766207,53.55870353,225,177,-1,14.09345128,0.693333333,0.417112299,70.545,75.01219331,96.32692308,136.1217949,0
86,960.744186,812.4883721,953.5,806.5,14,12,16.1963697,8.20902447,0.862038097,-39.64033152,105,95,-3,10.46415791,0.819047619,0.511904762,39.449,42.04163056,98.02325581,137.0116279,0
71,965.915493,329.7183099,958.5,324.5,16,12,17.52612491,6.922468991,0.918689715,-31.6992791,108,72,0,9.507891863,0.657407407,0.369791667,59.687,62.42640687,94.87323944,142,0
118,964.2542373,632.6440678,958.5,616.5,13,28,28.49660075,10.05864511,0.935631993,-77.80265757,204,122,-3,12.2573352,0.578431373,0.324175824,77.848,82.08326112,90.72881356,128.220339,0
76,962.6973684,672.6973684,958.5,662.5,9,19,21.31215563,5.296626935,0.9686252,-69.7230652,93,76,1,9.836981519,0.817204301,0.444444444,46.172,49.79898987,103.1447368,142.3157895,0
57,962.6666667,986.4561404,958.5,980.5,9,11,13.2544165,6.54160443,0.869722255,-57.4600878,69,60,-2,8.519075892,0.826086957,0.575757576,30.062,32.14213562,93.50877193,129.1578947,0
140,971.1714286,655.6,962.5,645.5,16,24,26.45384615,8.966711496,0.940801932,-59.38017504,197,144,-3,13.35116236,0.710659898,0.364583333,72.96,77.01219331,98,137.8571429,0
54,966.4444444,715.3888889,962.5,709.5,9,11,11.92228515,6.09653663,0.85936875,-58.55977402,60,55,0,8.291859587,0.9,0.545454545,26.804,28.38477631,91.31481481,131.2592593,0
74,969.5810811,88.86486486,964.5,82.5,11,14,13.75357314,10.35715619,0.65796097,-85.77752774,119,82,-2,9.70668462,0.621848739,0.480519481,48.257,51.11269837,82.2972973,118.8378378,0
207,977.9275362,695.0338164,965.5,684.5,23,23,31.09235435,10.42497464,0.94211475,-48.26603242,273,214,-4,16.23454914,0.758241758,0.391304348,78.509,83.84062043,85.89855072,132.3961353,0
59,973.4067797,836.779661,968.5,830.5,10,11,12.43383404,7.02765232,0.824951196,-57.33197699,67,62,-2,8.667244841,0.880597015,0.536363636,29.045,30.97056275,98.18644068,133.8135593,0
57,975.2105263,819.4912281,970.5,814.5,10,10,10.92096129,7.347594455,0.739826768,-50.5498555,70,58,0,8.519075892,0.814285714,0.57,29.897,31.79898987,90.8245614,132.0701754,0
102,978.245098,794.1960784,971.5,789.5,13,10,13.76910079,9.90406223,0.69470349,-5.444854946,111,103,0,11.39607097,0.918918919,0.784615385,35.76,38.14213562,85.66666667,127.5392157,0
359,993.7270195,27.5821727,973.5,8.5,37,35,43.01063066,13.79023742,0.947206575,-47.30419065,522,360,0,21.37973331,0.687739464,0.277220077,140.926,148.1665222,81.9275766,107.3481894,0
91,986.4615385,821.4285714,978.5,811.5,15,25,28.56100275,10.25904819,0.933261469,-73.40535717,216,93,-1,10.76405122,0.421296296,0.242666667,90.021,96.08326112,101.8791209,138.8351648,0
70,991.1285714,153.8571429,981.5,147.5,18,11,19.31935012,9.927368383,0.857876318,-2.974948703,138,78,-7,9.440697439,0.507246377,0.353535354,66.989,71.01219331,80.68571429,124.3,0
76,986.2894737,847.8157895,981.5,840.5,10,14,13.20444209,9.641163571,0.683291734,-52.32454505,102,80,-1,9.836981519,0.745098039,0.542857143,44.849,47.79898987,87.09210526,133.2894737,0
194,999.7268041,61.96907216,984.5,50.5,26,27,29.93724324,22.45136999,0.661497001,-72.10609032,430,200,-5,15.71650316,0.451162791,0.276353276,133.829,140.9533188,87.47938144,117.5721649,0
55,992.1636364,674.8727273,987.5,669.5,9,13,13.64962237,7.63446491,0.8289539,68.00048779,78,55,1,8.368283872,0.705128205,0.47008547,49.572,52.52691193,106.7272727,134.3454545,0
62,996.3387097,725.983871,989.5,720.5,15,11,16.54598798,6.22889507,0.926433059,-41.75536901,83,63,0,8.884866447,0.746987952,0.375757576,43.758,46.28427125,97.40322581,140.2419355,0
105,1001.304762,428.3904762,990.5,423.5,22,11,23.70939464,10.70273357,0.892315039,6.702806534,192,116,-10,11.56244577,0.546875,0.433884298,67.659,71.84062043,87.14285714,132.3809524,0
61,998.5409836,956.7540984,994.5,949.5,8,14,13.81549811,7.578078452,0.836137367,-82.23399136,82,73,-3,8.812923024,0.743902439,0.544642857,34.578,36.627417,95.50819672,135.8852459,0
62,1004.193548,563.2258065,998.5,557.5,11,11,13.50670302,8.158577277,0.796954652,-37.72229413,85,70,-1,8.884866447,0.729411765,0.512396694,39.267,42.04163056,99.0483871,136.3870968,0
59,1004.033898,738.440678,998.5,734.5,13,8,11.62256729,7.477612234,0.765555301,7.724128512,74,59,1,8.667244841,0.797297297,0.567307692,32.088,33.89949494,91.22033898,122.9830508,0
90,1003.455556,406.8,999.5,395.5,9,22,23.84224368,6.256394974,0.964957021,79.03882405,126,97,-6,10.7047447,0.714285714,0.454545455,53.012,56.28427125,79.66666667,121.2777778,0
132,1007.015152,857.75,1000.5,849.5,13,16,15.57935875,12.5254129,0.594663275,-74.4857952,163,139,-6,12.96408963,0.809815951,0.634615385,54.889,58.87005769,87.26515152,127.7727273,0
56,1006.464286,1005.946429,1001.5,1000.5,9,12,11.16330421,7.558031258,0.735943931,-68.88325774,69,59,-2,8.444016491,0.811594203,0.518518519,31.576,33.21320344,86.51785714,120.875,0
68,1008.455882,707.7352941,1004.5,701.5,7,13,12.86122889,7.201938268,0.828510996,89.19320595,72,69,0,9.304852983,0.944444444,0.747252747,29.483,31.3137085,91.47058824,128.2205882,0
93,1013.430108,532.3333333,1007.5,522.5,11,20,22.79192216,8.910865848,0.920405136,-82.04331474,161,108,-2,10.88169461,0.577639752,0.422727273,71.298,75.254834,99.15053763,139.8709677,0
53,1013.773585,815.6792453,1007.5,811.5,13,8,13.65967479,6.108330898,0.894444079,8.326168567,70,55,-1,8.214724333,0.757142857,0.509615385,31.948,33.79898987,102.9433962,137.6603774,0
145,1017.282759,43.7862069,1008.5,33.5,16,18,18.53351408,11.49300229,0.78450699,-38.03770439,193,150,-3,13.58748446,0.751295337,0.503472222,60.224,63.35533906,93.12413793,116.4413793,0
82,1017.597561,615.7073171,1009.5,604.5,15,21,26.34168843,7.179964992,0.962135837,-59.65230686,157,96,-10,10.21790794,0.522292994,0.26031746,71.579,75.84062043,79.98780488,117.3780488,0
57,1018.947368,972.7017544,1014.5,966.5,9,12,12.79282807,6.60134653,0.85657694,-55.34127745,67,62,-4,8.519075892,0.850746269,0.527777778,29.616,31.21320344,83.26315789,125.5789474,0
67,1019.925373,755.2537313,1015.5,749.5,9,12,13.70105651,7.855516146,0.819309764,-63.39832217,85,78,-5,9.236181543,0.788235294,0.62037037,31.65,33.55634919,74.44776119,114.1343284,0
67,81.95522388,881.9552239,77.5,872.5,8,17,16.79247346,6.946735635,0.910421669,84.69323172,96,70,-2,9.236181543,0.697916667,0.492647059,42.914,46.04163056,86.79104478,128.641791,0
61,211.3770492,787.6885246,207.5,782.5,8,12,12.56767915,8.374907806,0.745608187,85.56036346,80,68,-3,8.812923024,0.7625,0.635416667,38.407,40.627417,84.63934426,128.8032787,0
61,219.852459,708.6721311,214.5,702.5,10,12,11.9827403,8.809228364,0.677893901,54.48432116,86,61,1,8.812923024,0.709302326,0.508333333,40.764,43.45584412,87.83606557,112.147541,0
66,229.1212121,782.3484848,218.5,777.5,19,11,17.4956324,8.476196899,0.874805094,0.639718535,118,67,0,9.166995688,0.559322034,0.315789474,54.418,57.69848481,85.16666667,121.1212121,0
70,241.6428571,408.3428571,237.5,401.5,9,13,13.67791082,6.97770456,0.860088988,-61.38328922,78,70,1,9.440697439,0.897435897,0.598290598,34.76,36.627417,78.2,119.4857143,0
97,264.1752577,435.7525773,258.5,426.5,12,17,16.85247136,11.12600027,0.751089917,-77.76257184,156,100,-2,11.11324596,0.621794872,0.475490196,87.127,92.32590181,83.26804124,126,0
65,273.9076923,917.8461538,267.5,912.5,13,11,13.24556935,7.938149788,0.800519996,-31.94705309,86,67,-1,9.097283683,0.755813953,0.454545455,37.646,39.79898987,83.64615385,128.5538462,0
160,279.49375,832.71875,271.5,825.5,21,15,24.39227628,15.07704462,0.786093719,3.841673767,257,161,0,14.27299293,0.622568093,0.507936508,93.098,98.32590181,87.49375,129.8875,0
102,283.9803922,778.3921569,277.5,770.5,13,15,16.38295903,11.20375235,0.729607419,-40.90843528,139,111,-5,11.39607097,0.73381295,0.523076923,62.374,65.9411255,92.88235294,136.5882353,0
66,287.2878788,793.7575758,282.5,787.5,10,14,13.01227696,9.16130452,0.710149572,-60.61185201,98,67,0,9.166995688,0.673469388,0.471428571,45.048,47.45584412,87.87878788,132.8484848,0
